,MAE,RMSE,PEARSONR,SPEARMANRHO,KENDALLTAU
value,1.3443979515155275,1.6756109015256517,0.44040912990189907,0.44116509613302934,0.30031084986518175
95CI_LOW,1.269161353337534,1.5954123804986602,0.38251496017231834,0.3828159296978313,0.2566185705133267
95CI_HIGH,1.419787179292261,1.7556036471247434,0.5004029599043098,0.5053457101638464,0.34353589676929
