,MAE,RMSE,PEARSONR,SPEARMANRHO,KENDALLTAU
value,1.3443979515155275,1.6756109015256517,0.44040912990189907,0.44116509613302934,0.30031084986518175
95CI_LOW,1.268024687704919,1.597439505603221,0.382597850887005,0.38209135938663885,0.2560392779211584
95CI_HIGH,1.4191426733457566,1.7544120081249166,0.5013395044958413,0.5061653558805941,0.34412167191765247
