,MAE,RMSE,PEARSONR,SPEARMANRHO,KENDALLTAU
value,2.7164876727662595,3.0088944138791764,0.20448295822921475,0.4285714285714286,0.3571428571428571
95CI_LOW,1.8416581547068795,2.2574253904861776,-0.5661010998567807,-0.1428571428571428,-0.2857142857142858
95CI_HIGH,3.611386755477214,3.9163571307452516,1.0760959953839204,1.4126984126984128,1.0779220779220777
