,MAE,RMSE,PEARSONR,SPEARMANRHO,KENDALLTAU
value,0.8547653974375291,1.0169360635064422,0.18914761867138688,0.15829059829059827,0.08923076923076924
95CI_LOW,0.6395734369223376,0.8192091563398816,-0.1833396775822213,-0.2287214737579346,-0.22093143278446745
95CI_HIGH,1.0605404137905652,1.2374709811887712,0.6402654175303117,0.603087615618379,0.4053203824929064
