,MAE,RMSE,PEARSONR,SPEARMANRHO,KENDALLTAU
value,1.9225538921742118,2.1019146661765418,-0.07697410879569618,-0.04242424242424241,-0.022222222222222223
95CI_LOW,1.4076157921637615,1.683386897612983,-0.8394570711337038,-0.8115565593826464,-0.6233918128654972
95CI_HIGH,2.464575271620539,2.593728648620611,0.5384335894283294,0.6459207459207459,0.5555555555555556
